Time, z_position, z_position_rk_tendency, y_position, y_position_rk_tendency, x_position, x_position_rk_tendency, volume, qr, nr, vterm, prevp, nrevp
  610.80,      1309.6212019417,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009542309,       489.0926695695,         4.8164279033,        -0.0000000637,        -3.7679528282
  610.90,      1309.1394640835,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009542245,       488.7161666741,         4.8173785096,        -0.0000000637,        -3.7650288974
  611.00,      1308.6576311519,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009542181,       488.3399559436,         4.8183292446,        -0.0000000637,        -3.7621072492
  611.10,      1308.1757031338,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009542118,       487.9640371498,         4.8192801085,        -0.0000000638,        -3.7591878819
  611.20,      1307.6936800166,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009542054,       487.5884100648,         4.8202311010,        -0.0000000638,        -3.7562707936
  611.30,      1307.2115617872,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009541990,       487.2130744610,         4.8211822222,        -0.0000000638,        -3.7533559825
  611.40,      1306.7293484328,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009541926,       486.8380301107,         4.8221334720,        -0.0000000638,        -3.7504434470
  611.50,      1306.2470399406,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009541863,       486.4632767866,         4.8230848504,        -0.0000000638,        -3.7475331851
  611.60,      1305.7646362976,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009541799,       486.0888142615,         4.8240363573,        -0.0000000638,        -3.7446251952
  611.70,      1305.2821374912,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009541735,       485.7146423084,         4.8249879928,        -0.0000000638,        -3.7417194753
  611.80,      1304.7995435083,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009541671,       485.3407607004,         4.8259397567,        -0.0000000638,        -3.7388160238
  611.90,      1304.3168543362,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009541607,       484.9671692110,         4.8268916490,        -0.0000000638,        -3.7359148388
  612.00,      1303.8340699621,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009541544,       484.5938676136,         4.8278436697,        -0.0000000638,        -3.7330159186
  612.10,      1303.3511903730,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009541480,       484.2208556819,         4.8287958187,        -0.0000000638,        -3.7301192614
  612.20,      1302.8682155562,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009541416,       483.8481331898,         4.8297480961,        -0.0000000638,        -3.7272248654
  612.30,      1302.3851454988,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009541352,       483.4756999114,         4.8307005017,        -0.0000000638,        -3.7243327288
  612.40,      1301.9019801881,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009541288,       483.1035556208,         4.8316530355,        -0.0000000638,        -3.7214428499
  612.50,      1301.4187196111,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009541225,       482.7317000926,         4.8326056975,        -0.0000000638,        -3.7185552268
  612.60,      1300.9353637551,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009541161,       482.3601331013,         4.8335584876,        -0.0000000638,        -3.7156698578
  612.70,      1300.4519126074,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009541097,       481.9888544216,         4.8345114058,        -0.0000000638,        -3.7127867412
  612.80,      1299.9683661549,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009541033,       481.6178638286,         4.8354644521,        -0.0000000638,        -3.7099058752
  612.90,      1299.4847243851,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009540969,       481.2471610973,         4.8364176264,        -0.0000000638,        -3.7070272579
  613.00,      1299.0009872850,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009540905,       480.8767460030,         4.8373709287,        -0.0000000639,        -3.7041508877
  613.10,      1298.5171548419,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009540841,       480.5066183212,         4.8383243589,        -0.0000000639,        -3.7012767627
  613.20,      1298.0332270430,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009540778,       480.1367778276,         4.8392779169,        -0.0000000639,        -3.6984048812
  613.30,      1297.5492038755,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009540714,       479.7672242979,         4.8402316029,        -0.0000000639,        -3.6955352415
  613.40,      1297.0650853266,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009540650,       479.3979575082,         4.8411854166,        -0.0000000639,        -3.6926678417
  613.50,      1296.5808713836,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009540586,       479.0289772347,         4.8421393581,        -0.0000000639,        -3.6898026801
  613.60,      1296.0965620337,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009540522,       478.6602832537,         4.8430934274,        -0.0000000639,        -3.6869397550
  613.70,      1295.6121572640,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009540458,       478.2918753418,         4.8440476243,        -0.0000000639,        -3.6840790646
  613.80,      1295.1276570619,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009540394,       477.9237532756,         4.8450019488,        -0.0000000639,        -3.6812206071
  613.90,      1294.6430614146,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009540330,       477.5559168320,         4.8459564010,        -0.0000000639,        -3.6783643809
  614.00,      1294.1583703093,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009540267,       477.1883657881,         4.8469109807,        -0.0000000639,        -3.6755103840
  614.10,      1293.6735837333,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009540203,       476.8210999212,         4.8478656880,        -0.0000000639,        -3.6726586148
  614.20,      1293.1887016738,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009540139,       476.4541190086,         4.8488205227,        -0.0000000639,        -3.6698090716
  614.30,      1292.7037241181,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009540075,       476.0874228278,         4.8497754849,        -0.0000000639,        -3.6669617525
  614.40,      1292.2186510534,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009540011,       475.7210111568,         4.8507305744,        -0.0000000639,        -3.6641166558
  614.50,      1291.7334824670,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009539947,       475.3548837734,         4.8516857913,        -0.0000000639,        -3.6612737799
  614.60,      1291.2482183463,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009539883,       474.9890404556,         4.8526411355,        -0.0000000639,        -3.6584331229
  614.70,      1290.7628586783,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009539819,       474.6234809819,         4.8535966070,        -0.0000000639,        -3.6555946830
  614.80,      1290.2774034505,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009539755,       474.2582051306,         4.8545522057,        -0.0000000639,        -3.6527584587
  614.90,      1289.7918526501,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009539691,       473.8932126803,         4.8555079316,        -0.0000000640,        -3.6499244480
  615.00,      1289.3062062644,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009539627,       473.5285034100,         4.8564637847,        -0.0000000640,        -3.6470926493
  615.10,      1288.8204642807,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009539563,       473.1640770984,         4.8574197648,        -0.0000000640,        -3.6442630609
  615.20,      1288.3346266863,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009539499,       472.7999335249,         4.8583758720,        -0.0000000640,        -3.6414356809
  615.30,      1287.8486934684,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009539435,       472.4360724687,         4.8593321062,        -0.0000000640,        -3.6386105077
  615.40,      1287.3626646144,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009539371,       472.0724937094,         4.8602884675,        -0.0000000640,        -3.6357875396
  615.50,      1286.8765401116,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009539307,       471.7091970265,         4.8612449556,        -0.0000000640,        -3.6329667747
  615.60,      1286.3903199473,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009539243,       471.3461821999,         4.8622015706,        -0.0000000640,        -3.6301482114
  615.70,      1285.9040041088,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009539179,       470.9834490097,         4.8631583125,        -0.0000000640,        -3.6273318480
  615.80,      1285.4175925834,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009539115,       470.6209972361,         4.8641151812,        -0.0000000640,        -3.6245176826
  615.90,      1284.9310853585,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009539051,       470.2588266593,         4.8650721767,        -0.0000000640,        -3.6217057136
  616.00,      1284.4444824214,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009538987,       469.8969370600,         4.8660292989,        -0.0000000640,        -3.6188959393
  616.10,      1283.9577837593,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009538923,       469.5353282188,         4.8669865477,        -0.0000000640,        -3.6160883579
  616.20,      1283.4709893598,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009538859,       469.1739999166,         4.8679439232,        -0.0000000640,        -3.6132829678
  616.30,      1282.9840992100,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009538795,       468.8129519345,         4.8689014254,        -0.0000000640,        -3.6104797671
  616.40,      1282.4971132973,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009538731,       468.4521840537,         4.8698590540,        -0.0000000640,        -3.6076787542
  616.50,      1282.0100316091,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009538667,       468.0916960556,         4.8708168092,        -0.0000000640,        -3.6048799273
  616.60,      1281.5228541328,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009538603,       467.7314877218,         4.8717746909,        -0.0000000640,        -3.6020832848
  616.70,      1281.0355808556,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009538539,       467.3715588340,         4.8727326989,        -0.0000000640,        -3.5992888248
  616.80,      1280.5482117650,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009538475,       467.0119091740,         4.8736908334,        -0.0000000641,        -3.5964965458
  616.90,      1280.0607468484,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009538411,       466.6525385241,         4.8746490942,        -0.0000000641,        -3.5937064460
  617.00,      1279.5731860930,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009538347,       466.2934466663,         4.8756074813,        -0.0000000641,        -3.5909185236
  617.10,      1279.0855294862,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009538283,       465.9346333833,         4.8765659947,        -0.0000000641,        -3.5881327770
  617.20,      1278.5977770155,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009538219,       465.5760984575,         4.8775246343,        -0.0000000641,        -3.5853492045
  617.30,      1278.1099286682,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009538155,       465.2178416717,         4.8784834001,        -0.0000000641,        -3.5825678043
  617.40,      1277.6219844318,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009538091,       464.8598628089,         4.8794422920,        -0.0000000641,        -3.5797885747
  617.50,      1277.1339442935,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009538027,       464.5021616522,         4.8804013099,        -0.0000000641,        -3.5770115141
  617.60,      1276.6458082408,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009537962,       464.1447379848,         4.8813604540,        -0.0000000641,        -3.5742366207
  617.70,      1276.1575762612,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009537898,       463.7875915902,         4.8823197240,        -0.0000000641,        -3.5714638929
  617.80,      1275.6692483419,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009537834,       463.4307222520,         4.8832791200,        -0.0000000641,        -3.5686933289
  617.90,      1275.1808244704,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009537770,       463.0741297540,         4.8842386419,        -0.0000000641,        -3.5659249270
  618.00,      1274.6923046342,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009537706,       462.7178138801,         4.8851982897,        -0.0000000641,        -3.5631586855
  618.10,      1274.2036888205,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009537642,       462.3617744145,         4.8861580633,        -0.0000000641,        -3.5603946028
  618.20,      1273.7149770170,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009537578,       462.0060111415,         4.8871179627,        -0.0000000641,        -3.5576326771
  618.30,      1273.2261692109,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009537514,       461.6505238455,         4.8880779879,        -0.0000000641,        -3.5548729068
  618.40,      1272.7372653898,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009537450,       461.2953123112,         4.8890381388,        -0.0000000641,        -3.5521152901
  618.50,      1272.2482655409,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009537385,       460.9403763234,         4.8899984153,        -0.0000000641,        -3.5493598253
  618.60,      1271.7591696519,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009537321,       460.5857156670,         4.8909588174,        -0.0000000641,        -3.5466065109
  618.70,      1271.2699777101,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009537257,       460.2313301273,         4.8919193451,        -0.0000000641,        -3.5438553450
  618.80,      1270.7806897030,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009537193,       459.8772194894,         4.8928799984,        -0.0000000642,        -3.5411063260
  618.90,      1270.2913056180,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009537129,       459.5233835389,         4.8938407771,        -0.0000000642,        -3.5383594522
  619.00,      1269.8018254426,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009537065,       459.1698220614,         4.8948016813,        -0.0000000642,        -3.5356147220
  619.10,      1269.3122491642,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009537000,       458.8165348428,         4.8957627108,        -0.0000000642,        -3.5328721336
  619.20,      1268.8225767703,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009536936,       458.4635216690,         4.8967238658,        -0.0000000642,        -3.5301316853
  619.30,      1268.3328082484,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009536872,       458.1107823262,         4.8976851460,        -0.0000000642,        -3.5273933755
  619.40,      1267.8429435859,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009536808,       457.7583166007,         4.8986465515,        -0.0000000642,        -3.5246572026
  619.50,      1267.3529827704,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009536744,       457.4061242790,         4.8996080823,        -0.0000000642,        -3.5219231647
  619.60,      1266.8629257893,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009536680,       457.0542051477,         4.9005697382,        -0.0000000642,        -3.5191912603
  619.70,      1266.3727726301,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009536615,       456.7025589937,         4.9015315193,        -0.0000000642,        -3.5164614876
  619.80,      1265.8825232802,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009536551,       456.3511856039,         4.9024934254,        -0.0000000642,        -3.5137338451
  619.90,      1265.3921777273,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009536487,       456.0000847656,         4.9034554566,        -0.0000000642,        -3.5110083309
  620.00,      1264.9017359587,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009536423,       455.6492562660,         4.9044176129,        -0.0000000642,        -3.5082849435
  620.10,      1264.4111979619,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009536359,       455.2986998927,         4.9053798940,        -0.0000000642,        -3.5055636812
  620.20,      1263.9205637246,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009536294,       454.9484154332,         4.9063423001,        -0.0000000642,        -3.5028445423
  620.30,      1263.4298332342,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009536230,       454.5984026755,         4.9073048311,        -0.0000000642,        -3.5001275252
  620.40,      1262.9390064782,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009536166,       454.2486614075,         4.9082674870,        -0.0000000642,        -3.4974126281
  620.50,      1262.4480834441,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009536102,       453.8991914173,         4.9092302676,        -0.0000000642,        -3.4946998494
  620.60,      1261.9570641195,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009536037,       453.5499924934,         4.9101931729,        -0.0000000642,        -3.4919891875
  620.70,      1261.4659484919,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009535973,       453.2010644241,         4.9111562030,        -0.0000000642,        -3.4892806407
  620.80,      1260.9747365488,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009535909,       452.8524069982,         4.9121193577,        -0.0000000643,        -3.4865742073
  620.90,      1260.4834282778,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009535845,       452.5040200044,         4.9130826370,        -0.0000000643,        -3.4838698856
  621.00,      1259.9920236664,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009535780,       452.1559032318,         4.9140460410,        -0.0000000643,        -3.4811676741
  621.10,      1259.5005227021,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009535716,       451.8080564695,         4.9150095694,        -0.0000000643,        -3.4784675710
  621.20,      1259.0089253725,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009535652,       451.4604795069,         4.9159732223,        -0.0000000643,        -3.4757695747
  621.30,      1258.5172316652,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009535588,       451.1131721333,         4.9169369996,        -0.0000000643,        -3.4730736836
  621.40,      1258.0254415678,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009535523,       450.7661341386,         4.9179009014,        -0.0000000643,        -3.4703798959
  621.50,      1257.5335550677,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009535459,       450.4193653124,         4.9188649275,        -0.0000000643,        -3.4676882101
  621.60,      1257.0415721526,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009535395,       450.0728654448,         4.9198290779,        -0.0000000643,        -3.4649986245
  621.70,      1256.5494928100,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009535330,       449.7266343259,         4.9207933526,        -0.0000000643,        -3.4623111374
  621.80,      1256.0573170275,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009535266,       449.3806717460,         4.9217577514,        -0.0000000643,        -3.4596257472
  621.90,      1255.5650447927,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009535202,       449.0349774956,         4.9227222745,        -0.0000000643,        -3.4569424522
  622.00,      1255.0726760932,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009535137,       448.6895513654,         4.9236869217,        -0.0000000643,        -3.4542612509
  622.10,      1254.5802109166,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009535073,       448.3443931461,         4.9246516929,        -0.0000000643,        -3.4515821415
  622.20,      1254.0876492504,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009535009,       447.9995026287,         4.9256165882,        -0.0000000643,        -3.4489051224
  622.30,      1253.5949910823,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009534945,       447.6548796044,         4.9265816075,        -0.0000000643,        -3.4462301920
  622.40,      1253.1022363999,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009534880,       447.3105238644,         4.9275467508,        -0.0000000643,        -3.4435573486
  622.50,      1252.6093851908,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009534816,       446.9664352002,         4.9285120179,        -0.0000000643,        -3.4408865906
  622.60,      1252.1164374425,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009534752,       446.6226134035,         4.9294774089,        -0.0000000643,        -3.4382179164
  622.70,      1251.6233931428,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009534687,       446.2790582659,         4.9304429238,        -0.0000000643,        -3.4355513242
  622.80,      1251.1302522792,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009534623,       445.9357695796,         4.9314085624,        -0.0000000643,        -3.4328868126
  622.90,      1250.6370148394,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009534558,       445.5927471365,         4.9323743247,        -0.0000000644,        -3.4302243798
  623.00,      1250.1436808110,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009534494,       445.2499907289,         4.9333402107,        -0.0000000644,        -3.4275640243
  623.10,      1249.6502501816,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009534430,       444.9075001494,         4.9343062204,        -0.0000000644,        -3.4249057443
  623.20,      1249.1567229389,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009534365,       444.5652751905,         4.9352723536,        -0.0000000644,        -3.4222495383
  623.30,      1248.6630990705,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009534301,       444.2233156449,         4.9362386104,        -0.0000000644,        -3.4195954047
  623.40,      1248.1693785641,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009534237,       443.8816213056,         4.9372049907,        -0.0000000644,        -3.4169433417
  623.50,      1247.6755614073,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009534172,       443.5401919658,         4.9381714944,        -0.0000000644,        -3.4142933478
  623.60,      1247.1816475877,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009534108,       443.1990274185,         4.9391381216,        -0.0000000644,        -3.4116454214
  623.70,      1246.6876370932,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009534043,       442.8581274574,         4.9401048721,        -0.0000000644,        -3.4089995608
  623.80,      1246.1935299112,         0.0000000000,      6400.0000000000,         0.0000000000,      6400.0000000000,         0.0000000000,         0.0000000000,         0.0009533979,       442.5174918759,         4.9410717459,        -0.0000000644,        -3.4063557645
